31,07/05/2015,3.16, ,4264000000002347,524534427,062609,606
31,07/05/2015,2.13, ,4765000000007070,524534428,004361,606
31,07/05/2015,19.25, ,4491000000009755,524534431,164545,608
31,07/05/2015,17.11, ,4182000000004435,524534433,070116,608
31,07/05/2015,14.97, ,4182000000004435,524534434,070217,608
31,07/05/2015,36.35, ,5424000000000874,524534438, ,608
31,07/05/2015,8.52, ,5424000000007250,524534439, ,608
31,07/05/2015,3.20, ,4271000000002583,524534441,120083,608
31,07/05/2015,17.11, ,5146000000009939,524534442,546D4F,608
31,07/05/2015,22.46, ,4355000000008166,524534389,103030,608
31,07/05/2015,25.66, ,4419000000006632,524534391, ,608
31,07/05/2015,7.06, ,4264000000002650,524534393,415783,608
31,07/05/2015,26.74, ,4479000000006025,524534400, ,608
31,07/05/2015,45.95, ,5424000000008564,524534409, ,608
32,07/05/2015,9.72, ,4631000000005539,524557789,551670,608
32,07/05/2015,23.77, ,4750000000005208,524557788,053515,606
32,07/05/2015,7.56, ,5275000000001838,524557791,174740,608
32,07/05/2015,21.60, ,4081000000000955,524557794, ,608
32,07/05/2015,26.99, ,4235000000007241,524557795, ,608
32,07/05/2015,14.04, ,4081000000002755,524557798, ,608
32,07/05/2015,14.04, ,4750000000007320,524557799,024917,608
32,07/05/2015,19.45, ,4744000000009480,524557802,110039,608
32,07/05/2015,14.04, ,4750000000007926,524557806,051219,608
32,07/05/2015,4.31, ,4744000000009389,524557808,151743,608
32,07/05/2015,22.69, ,4744000000002660,524557810,182005,608
32,07/05/2015,10.80, ,4081000000001609,524557812, ,608
32,07/05/2015,8.64, ,4342000000003727,524557813,271626,608
32,07/05/2015,332.75, ,4744000000007743,524557816,135922,608
32,07/05/2015,8.64, ,4744000000008748,524557819,191219,608
32,07/05/2015,8.64, ,373700000001008,524557821,573713,604
32,07/05/2015,15.56, ,4342000000008512,524557832,833827,608
32,07/05/2015,28.08, ,375100000001456,524557833,604616,604
32,07/05/2015,62.65, ,4342000000000144,524557839,907110,608
32,07/05/2015,45.34, ,4744000000007881,524557841,112931,608
32,07/05/2015,30.25, ,4347000000000230,524557844,025516,608
32,07/05/2015,22.68, ,4003000000009578,524557845,01594B,606
32,07/05/2015,20.26, ,4250000000000436,524557846,008140,608
32,07/05/2015,14.04, ,4342000000001872,524557850,999141,608
32,07/05/2015,79.95, ,4347000000004999,524557853,084417,608
32,07/05/2015,7.56, ,5491000000008986,524557854,00579Z,606
32,07/05/2015,15.12, ,4342000000006820,524557855,137344,608
32,07/05/2015,23.77, ,4432000000001459,524557862, ,608
32,07/05/2015,30.25, ,4342000000008356,524557864,201936,608
32,07/05/2015,23.77, ,4607000000005628,524557866,243166,608
32,07/05/2015,7.56, ,4342000000003181,524557871,072917,608
32,07/05/2015,24.32, ,4060000000003455,524557873,085018,608
32,07/05/2015,41.06, ,4750000000005781,524557874,035118,608
32,07/05/2015,23.76, ,4452000000004581,524557875,489550,608
32,07/05/2015,9.17, ,5178000000001804,524557876,03135Z,606
32,07/05/2015,12.42, ,4168000000008555,524557878,139582,608
32,07/05/2015,9.72, ,4342000000006275,524557879,218637,608
32,07/05/2015,7.18, ,4744000000004368,524557880,144405,608
32,07/05/2015,71.30, ,5465000000007233,524557881,H91514,608
32,07/05/2015,16.20, ,5465000000007233,524557882,H86131,608
32,07/05/2015,9.72, ,4682000000006950,524557883,665062,608
32,07/05/2015,25.90, ,4750000000006019,524557784,075114,608
32,07/05/2015,27.01, ,4465000000006976,524557790,005285,606
33,07/05/2015,36.35, ,4430000000009017,524515042,277184,606
33,07/05/2015,21.37, ,4784000000009602,524515077,005071,606
33,07/05/2015,73.79, ,4254000000000434,524515044, ,608
33,07/05/2015,6.41, ,4186000000002031,524515045,002862,606
33,07/05/2015,19.25, ,4867000000001772,524515046,051615,606
33,07/05/2015,13.89, ,4147000000005908,524515049,02127C,606
33,07/05/2015,23.53, ,4605000000002886,524515051,001545,606
33,07/05/2015,21.39, ,4430000000006741,524515055,517467,606
33,07/05/2015,14.97, ,5424000000007766,524515056,064793,606
33,07/05/2015,18.17, ,5449000000002751,524515063,H23325,606
33,07/05/2015,66.32, ,4060000000001241,524515068,030714,606
33,07/05/2015,10.69, ,4186000000005676,524515069,029293,606
33,07/05/2015,7.48, ,5518000000007932,524515070, ,608
33,07/05/2015,42.78, ,5328000000001115,524515071, ,608
33,07/05/2015,44.92, ,4514000000000784,524515076,923604,606
33,07/05/2015,21.40, ,4186000000002800,524515043,020432,606
34,07/05/2015,27.94, ,6011000000005352,524547056,00560R,605
34,07/05/2015,19.35, ,4342000000003228,524547103,209945,608
34,07/05/2015,12.30, ,4127000000004010,524547057, ,608
34,07/05/2015,7.73, ,5465000000009959,524547064,H44414,608
34,07/05/2015,15.48, ,4733000000004019,524547070,041906,608
34,07/05/2015,21.52, ,4833000000009667,524547074,061317,608
34,07/05/2015,25.80, ,4000000000005375,524547033,614000,608
34,07/05/2015,18.12, ,4474000000003693,524547034,700444,606
34,07/05/2015,8.60, ,4725000000006813,524547043,460169,608
34,07/05/2015,2.84, ,4342000000006879,524547046,193924,608
34,07/05/2015,23.67, ,4342000000006879,524547047,252086,608
34,07/05/2015,21.52, ,5438000000003177,524547075,H63765,606
34,07/05/2015,-2.16, ,4342000000000107,524547077, ,606
34,07/05/2015,21.30, ,5166000000005640,524547078, ,608
34,07/05/2015,17.21, ,4342000000000975,524547079,153656,608
34,07/05/2015,22.59, ,4432000000006413,524547081, ,608
34,07/05/2015,23.67, ,5109000000009422,524547082,H67837,608
34,07/05/2015,23.67, ,5152000000008776,524547083,000000,608
34,07/05/2015,-2.37, ,5152000000008776,524547085, ,606
34,07/05/2015,22.59, ,4254000000001253,524547088,937908,606
34,07/05/2015,17.73, ,4833000000002411,524547089,061718,608
